Nb,Input,Output
509000,5148710,1967783
508900,5149681,1968218
508800,5150663,1968639
508700,5151639,1969040
508600,5152634,1969473
508500,5153608,1969878
508400,5154589,1970276
508300,5155595,1970685
508200,5156555,1971080
508100,5157479,1971473
508000,5158449,1971903
507900,5159428,1972316
507800,5160373,1972724
507700,5161360,1973155
507600,5162334,1973568
507500,5163290,1973984
507400,5164251,1974392
507300,5165180,1974799
507200,5166135,1975211
507100,5167099,1975613
507000,5168085,1976030
506900,5169034,1976435
506800,5169996,1976834
506700,5170976,1977287
506600,5171912,1977671
506500,5172881,1978077
506400,5173851,1978490
506300,5174824,1978921
506200,5175826,1979334
506100,5176791,1979757
506000,5177790,1980182
505900,5178736,1980578
505800,5179746,1981012
505700,5180760,1981434
505600,5181776,1981837
505500,5182755,1982237
505400,5183699,1982650
505300,5184689,1983082
505200,5185672,1983508
505100,5186664,1983923
505000,5187632,1984329
504900,5188618,1984757
504800,5189641,1985201
504700,5190610,1985606
504600,5191557,1985992
504500,5192522,1986410
504400,5193538,1986841
504300,5194552,1987265
504200,5195520,1987678
504100,5196559,1988107
504000,5197463,1988481
503900,5198473,1988933
503800,5199446,1989345
503700,5200436,1989750
503600,5201413,1990147
503500,5202447,1990581
503400,5203434,1991000
503300,5204404,1991390
503200,5205386,1991829
503100,5206383,1992237
503000,5207374,1992663
502900,5208382,1993068
502800,5209369,1993484
502700,5210344,1993879
502600,5211283,1994280
502500,5212220,1994679
502400,5213214,1995100
502300,5214207,1995506
502200,5215158,1995908
502100,5216107,1996326
502000,5217076,1996740
501900,5218053,1997159
501800,5218987,1997561
501700,5219972,1997972
501600,5220970,1998418
501500,5221906,1998831
501400,5222869,1999244
501300,5223908,1999694
501200,5224879,2000098
501100,5225887,2000511
501000,5226871,2000926
500900,5227871,2001356
500800,5228845,2001762
500700,5229794,2002160
500600,5230731,2002571
500500,5231732,2003014
500400,5232684,2003419
500300,5233651,2003840
500200,5234659,2004263
500100,5235604,2004671
500000,5236615,2005122
499900,5237557,2005511
499800,5238550,2005952
499700,5239494,2006357
499600,5240453,2006777
499500,5241412,2007184
499400,5242439,2007616
499300,5243411,2008016
499200,5244320,2008417
499100,5245315,2008867
499000,5246284,2009291
498900,5247209,2009680
498800,5248194,2010110
498700,5249125,2010537
498600,5250160,2010966
498500,5251137,2011366
498400,5252147,2011780
498300,5253073,2012160
498200,5254064,2012605
498100,5254965,2012984
498000,5255921,2013418
497900,5256857,2013817
497800,5257829,2014243
497700,5258748,2014645
497600,5259722,2015081
497500,5260724,2015514
497400,5261659,2015916
497300,5262590,2016341
497200,5263536,2016765
497100,5264550,2017191
497000,5265523,2017587
496900,5266453,2018016
496800,5267384,2018411
496700,5268409,2018882
496600,5269384,2019296
496500,5270353,2019700
496400,5271259,2020093
496300,5272207,2020533
496200,5273179,2020960
496100,5274133,2021376
496000,5275113,2021798
495900,5276108,2022212
495800,5277110,2022633
495700,5278099,2023054
495600,5279052,2023465
495500,5280052,2023884
495400,5281006,2024298
495300,5281979,2024718
495200,5282968,2025139
495100,5283948,2025540
495000,5284981,2025992
494900,5285971,2026392
494800,5286950,2026797
494700,5287924,2027237
494600,5288899,2027661
494500,5289919,2028099
494400,5290931,2028507
494300,5291945,2028945
494200,5292918,2029340
494100,5293834,2029731
494000,5294832,2030174
493900,5295792,2030588
493800,5296754,2030988
493700,5297699,2031406
493600,5298677,2031814
493500,5299629,2032214
493400,5300575,2032640
493300,5301489,2033037
493200,5302420,2033460
493100,5303400,2033886
493000,5304345,2034301
492900,5305350,2034743
492800,5306321,2035160
492700,5307307,2035567
492600,5308285,2035976
492500,5309238,2036385
492400,5310256,2036821
492300,5311196,2037204
492200,5312190,2037626
492100,5313180,2038062
492000,5314120,2038469
491900,5315121,2038910
491800,5316088,2039306
491700,5317031,2039716
491600,5317991,2040131
491500,5318924,2040528
491400,5319884,2040946
491300,5320817,2041346
491200,5321786,2041778
491100,5322740,2042169
491000,5323719,2042592
490900,5324652,2042994
490800,5325631,2043405
490700,5326595,2043837
490600,5327469,2044219
490500,5328462,2044680
490400,5329441,2045108
490300,5330419,2045523
490200,5331400,2045938
490100,5332386,2046373
490000,5333327,2046770
489900,5334336,2047204
489800,5335312,2047613
489700,5336281,2048043
489600,5337205,2048437
489500,5338208,2048871
489400,5339135,2049254
489300,5340098,2049690
489200,5341044,2050100
489100,5341948,2050501
489000,5342874,2050907
488900,5343899,2051351
488800,5344892,2051759
488700,5345872,2052149
488600,5346892,2052570
488500,5347846,2052958
488400,5348820,2053385
488300,5349788,2053794
488200,5350752,2054207
488100,5351718,2054634
488000,5352660,2055035
487900,5353626,2055447
487800,5354598,2055863
487700,5355548,2056272
487600,5356497,2056677
487500,5357453,2057078
487400,5358480,2057500
487300,5359486,2057917
487200,5360418,2058304
487100,5361398,2058722
487000,5362348,2059143
486900,5363330,2059568
486800,5364283,2059968
486700,5365298,2060398
486600,5366314,2060802
486500,5367222,2061183
486400,5368167,2061610
486300,5369118,2062034
486200,5370063,2062455
486100,5370967,2062840
486000,5371917,2063263
485900,5372940,2063702
485800,5373875,2064097
485700,5374785,2064515
485600,5375704,2064932
485500,5376633,2065347
485400,5377572,2065781
485300,5378484,2066176
485200,5379450,2066596
485100,5380401,2067014
485000,5381390,2067452
484900,5382335,2067842
484800,5383317,2068272
484700,5384304,2068683
484600,5385246,2069083
484500,5386188,2069483
484400,5387122,2069888
484300,5388110,2070333
484200,5389082,2070754
484100,5390060,2071180
484000,5391029,2071596
483900,5391972,2071995
483800,5392905,2072390
483700,5393850,2072803
483600,5394859,2073243
483500,5395846,2073657
483400,5396778,2074048
483300,5397670,2074437
483200,5398644,2074864
483100,5399602,2075264
483000,5400589,2075684
482900,5401575,2076098
482800,5402536,2076502
482700,5403491,2076921
482600,5404428,2077349
482500,5405402,2077767
482400,5406347,2078165
482300,5407293,2078571
482200,5408329,2079011
482100,5409276,2079370
482000,5410212,2079781
481900,5411237,2080244
481800,5412217,2080657
481700,5413212,2081099
481600,5414137,2081492
481500,5415129,2081936
481400,5416145,2082371
481300,5417109,2082767
481200,5418065,2083203
481100,5419046,2083632
481000,5420039,2084041
480900,5420974,2084455
480800,5421974,2084871
480700,5422901,2085260
480600,5423893,2085683
480500,5424855,2086099
480400,5425853,2086528
480300,5426791,2086938
480200,5427744,2087356
480100,5428643,2087766
480000,5429603,2088187
479900,5430609,2088623
479800,5431578,2089006
479700,5432520,2089401
479600,5433581,2089844
479500,5434557,2090241
479400,5435467,2090618
479300,5436448,2091061
479200,5437406,2091478
479100,5438328,2091874
479000,5439269,2092296
478900,5440223,2092723
478800,5441165,2093123
478700,5442165,2093575
478600,5443142,2093969
478500,5444116,2094382
478400,5445060,2094778
478300,5445999,2095183
478200,5446910,2095581
478100,5447864,2096013
478000,5448861,2096443
477900,5449790,2096826
477800,5450784,2097254
477700,5451684,2097639
477600,5452621,2098053
477500,5453609,2098493
477400,5454527,2098877
477300,5455498,2099318
477200,5456482,2099743
477100,5457493,2100178
477000,5458444,2100591
476900,5459405,2101016
476800,5460343,2101424
476700,5461327,2101844
476600,5462306,2102277
476500,5463231,2102672
476400,5464209,2103085
476300,5465142,2103484
476200,5466110,2103916
476100,5467089,2104336
476000,5468041,2104731
475900,5468993,2105130
475800,5469959,2105559
475700,5470901,2105964
475600,5471848,2106388
475500,5472814,2106825
475400,5473738,2107225
475300,5474729,2107664
475200,5475697,2108076
475100,5476598,2108474
475000,5477593,2108936
474900,5478529,2109339
474800,5479461,2109753
474700,5480478,2110191
474600,5481516,2110607
474500,5482502,2111001
474400,5483445,2111396
474300,5484421,2111819
474200,5485339,2112190
474100,5486303,2112615
474000,5487239,2113029
473900,5488195,2113428
473800,5489177,2113850
473700,5490120,2114264
473600,5491078,2114690
473500,5492059,2115114
473400,5492999,2115521
473300,5493957,2115951
473200,5494910,2116350
473100,5495855,2116776
473000,5496773,2117160
472900,5497766,2117592
472800,5498713,2118006
472700,5499676,2118447
472600,5500613,2118853
472500,5501632,2119288
472400,5502606,2119697
472300,5503599,2120115
472200,5504580,2120537
472100,5505549,2120965
472000,5506478,2121381
471900,5507443,2121786
471800,5508385,2122168
471700,5509367,2122582
471600,5510346,2123000
471500,5511313,2123426
471400,5512286,2123832
471300,5513221,2124234
471200,5514167,2124651
471100,5515124,2125081
471000,5516095,2125515
470900,5517005,2125903
470800,5517982,2126337
470700,5518929,2126719
470600,5519873,2127128
470500,5520823,2127542
470400,5521749,2127928
470300,5522700,2128345
470200,5523672,2128788
470100,5524625,2129206
470000,5525567,2129598
469900,5526486,2130001
469800,5527401,2130446
469700,5528412,2130897
469600,5529404,2131295
469500,5530394,2131714
469400,5531348,2132119
469300,5532302,2132561
469200,5533256,2132963
469100,5534175,2133381
469000,5535138,2133816
468900,5536122,2134236
468800,5537025,2134643
468700,5537974,2135074
468600,5538901,2135464
468500,5539861,2135881
468400,5540816,2136298
468300,5541720,2136687
468200,5542717,2137124
468100,5543659,2137520
468000,5544657,2137951
467900,5545571,2138343
467800,5546564,2138784
467700,5547541,2139195
467600,5548467,2139599
467500,5549423,2140028
467400,5550393,2140445
467300,5551365,2140866
467200,5552292,2141277
467100,5553253,2141703
467000,5554153,2142088
466900,5555139,2142542
466800,5556089,2142937
466700,5557043,2143365
466600,5557962,2143767
466500,5558890,2144176
466400,5559850,2144607
466300,5560814,2145027
466200,5561759,2145402
466100,5562735,2145822
466000,5563688,2146227
465900,5564616,2146642
465800,5565592,2147073
465700,5566588,2147509
465600,5567537,2147897
465500,5568534,2148327
465400,5569550,2148780
465300,5570512,2149175
465200,5571445,2149587
465100,5572418,2150026
465000,5573380,2150451
464900,5574350,2150861
464800,5575299,2151276
464700,5576235,2151678
464600,5577188,2152112
464500,5578130,2152518
464400,5579114,2152954
464300,5580043,2153345
464200,5580968,2153761
464100,5581962,2154199
464000,5582874,2154595
463900,5583763,2154998
463800,5584689,2155419
463700,5585641,2155830
463600,5586638,2156261
463500,5587542,2156633
463400,5588488,2157083
463300,5589404,2157478
463200,5590422,2157934
463100,5591378,2158342
463000,5592305,2158741
462900,5593238,2159160
462800,5594221,2159590
462700,5595238,2160014
462600,5596206,2160402
462500,5597182,2160816
462400,5598119,2161216
462300,5599102,2161671
462200,5600112,2162090
462100,5601092,2162493
462000,5601994,2162904
461900,5602925,2163329
461800,5603837,2163716
461700,5604797,2164140
461600,5605750,2164537
461500,5606661,2164939
461400,5607646,2165380
461300,5608641,2165813
461200,5609563,2166203
461100,5610505,2166612
461000,5611474,2167039
460900,5612408,2167424
460800,5613343,2167849
460700,5614332,2168281
460600,5615294,2168698
460500,5616300,2169109
460400,5617206,2169493
460300,5618153,2169921
460200,5619037,2170310
460100,5619969,2170766
460000,5620928,2171197
459900,5621941,2171647
459800,5622882,2172056
459700,5623902,2172511
459600,5624825,2172907
459500,5625814,2173344
459400,5626761,2173744
459300,5627709,2174162
459200,5628608,2174569
459100,5629568,2174986
459000,5630518,2175406
458900,5631505,2175814
458800,5632450,2176209
458700,5633414,2176630
458600,5634386,2177037
458500,5635372,2177479
458400,5636311,2177873
458300,5637284,2178305
458200,5638195,2178707
458100,5639132,2179133
458000,5640095,2179561
457900,5641018,2179972
457800,5641962,2180397
457700,5642920,2180795
457600,5643883,2181217
457500,5644792,2181620
457400,5645741,2182029
457300,5646717,2182453
457200,5647646,2182847
457100,5648569,2183257
457000,5649482,2183670
456900,5650425,2184104
456800,5651397,2184565
456700,5652339,2184952
456600,5653271,2185360
456500,5654174,2185758
456400,5655165,2186210
456300,5656069,2186611
456200,5657032,2187036
456100,5657961,2187470
456000,5658859,2187870
455900,5659864,2188328
455800,5660820,2188720
455700,5661762,2189127
455600,5662687,2189546
455500,5663639,2189965
455400,5664561,2190389
455300,5665452,2190792
455200,5666311,2191178
455100,5667248,2191602
455000,5668180,2192036
454900,5669190,2192459
454800,5670194,2192887
454700,5671141,2193286
454600,5672100,2193684
454500,5673031,2194080
454400,5674027,2194512
454300,5674944,2194926
454200,5675897,2195354
454100,5676844,2195766
454000,5677771,2196165
453900,5678712,2196593
453800,5679672,2197006
453700,5680616,2197416
453600,5681549,2197819
453500,5682471,2198230
453400,5683405,2198658
453300,5684362,2199069
453200,5685314,2199484
453100,5686263,2199893
453000,5687215,2200297
452900,5688158,2200724
452800,5689049,2201110
452700,5690010,2201556
452600,5691018,2201985
452500,5691927,2202368
452400,5692858,2202791
452300,5693850,2203234
452200,5694771,2203629
452100,5695706,2204052
452000,5696679,2204477
451900,5697681,2204917
451800,5698663,2205329
451700,5699638,2205753
451600,5700508,2206139
451500,5701472,2206588
451400,5702453,2206999
451300,5703417,2207400
451200,5704389,2207831
451100,5705292,2208217
451000,5706244,2208655
450900,5707204,2209070
450800,5708150,2209506
450700,5709138,2209940
450600,5710088,2210338
450500,5711035,2210739
450400,5711959,2211149
450300,5712969,2211594
450200,5713885,2211989
450100,5714826,2212418
450000,5715775,2212835
449900,5716681,2213239
449800,5717653,2213681
449700,5718544,2214069
449600,5719459,2214484
449500,5720403,2214895
449400,5721401,2215322
449300,5722333,2215718
449200,5723278,2216126
449100,5724199,2216541
449000,5725162,2216951
448900,5726163,2217380
448800,5727117,2217780
448700,5728026,2218178
448600,5728953,2218591
448500,5729862,2219009
448400,5730802,2219430
448300,5731725,2219831
448200,5732671,2220248
448100,5733670,2220696
448000,5734594,2221087
447900,5735579,2221514
447800,5736562,2221941
447700,5737508,2222328
447600,5738494,2222758
447500,5739492,2223167
447400,5740437,2223565
447300,5741362,2223965
447200,5742315,2224364
447100,5743235,2224790
447000,5744157,2225220
446900,5745102,2225638
446800,5746047,2226075
446700,5747008,2226494
446600,5747979,2226934
446500,5748907,2227331
446400,5749820,2227746
446300,5750735,2228156
446200,5751701,2228581
446100,5752597,2228967
446000,5753548,2229399
445900,5754506,2229811
445800,5755476,2230225
445700,5756408,2230625
445600,5757336,2231055
445500,5758277,2231466
445400,5759210,2231871
445300,5760100,2232273
445200,5760989,2232674
445100,5761937,2233097
445000,5762900,2233527
444900,5763786,2233909
444800,5764737,2234350
444700,5765691,2234768
444600,5766656,2235181
444500,5767646,2235615
444400,5768554,2235999
444300,5769520,2236425
444200,5770464,2236835
444100,5771375,2237230
444000,5772338,2237660
443900,5773270,2238052
443800,5774219,2238483
443700,5775181,2238905
443600,5776080,2239302
443500,5777035,2239715
443400,5777944,2240125
443300,5778935,2240575
443200,5779833,2240967
443100,5780761,2241386
443000,5781728,2241811
442900,5782710,2242221
442800,5783714,2242637
442700,5784670,2243054
442600,5785596,2243449
442500,5786521,2243871
442400,5787446,2244277
442300,5788387,2244701
442200,5789331,2245115
442100,5790290,2245531
442000,5791254,2245961
441900,5792208,2246384
441800,5793143,2246788
441700,5794091,2247193
441600,5795015,2247602
441500,5795911,2248019
441400,5796849,2248451
441300,5797802,2248867
441200,5798740,2249278
441100,5799702,2249712
441000,5800624,2250129
440900,5801554,2250550
440800,5802509,2250980
440700,5803483,2251399
440600,5804429,2251785
440500,5805378,2252211
440400,5806345,2252651
440300,5807283,2253045
440200,5808239,2253481
440100,5809192,2253900
440000,5810127,2254303
439900,5811085,2254722
439800,5811970,2255102
439700,5812913,2255542
439600,5813860,2255941
439500,5814809,2256338
439400,5815706,2256735
439300,5816612,2257153
439200,5817565,2257579
439100,5818457,2257977
439000,5819297,2258348
438900,5820225,2258808
438800,5821108,2259216
438700,5822041,2259628
438600,5822955,2260019
438500,5823847,2260422
438400,5824756,2260813
438300,5825653,2261234
438200,5826625,2261684
438100,5827544,2262100
438000,5828509,2262536
437900,5829476,2262965
437800,5830377,2263334
437700,5831336,2263763
437600,5832313,2264191
437500,5833205,2264596
437400,5834125,2265000
437300,5835074,2265426
437200,5836050,2265857
437100,5836982,2266267
437000,5837913,2266682
436900,5838842,2267086
436800,5839762,2267509
436700,5840685,2267908
436600,5841634,2268331
436500,5842572,2268733
436400,5843551,2269176
436300,5844478,2269575
436200,5845399,2269990
436100,5846332,2270395
436000,5847317,2270842
435900,5848276,2271229
435800,5849249,2271648
435700,5850217,2272069
435600,5851166,2272469
435500,5852075,2272867
435400,5853013,2273292
435300,5853963,2273693
435200,5854907,2274101
435100,5855834,2274503
435000,5856798,2274930
434900,5857709,2275338
434800,5858568,2275726
434700,5859521,2276146
434600,5860474,2276564
434500,5861402,2276981
434400,5862383,2277407
434300,5863269,2277787
434200,5864192,2278228
434100,5865075,2278639
434000,5865998,2279084
433900,5866975,2279531
433800,5867898,2279934
433700,5868857,2280369
433600,5869762,2280772
433500,5870741,2281203
433400,5871661,2281607
433300,5872574,2282010
433200,5873435,2282396
433100,5874385,2282833
433000,5875345,2283251
432900,5876264,2283665
432800,5877163,2284062
432700,5878110,2284489
432600,5879027,2284889
432500,5879960,2285319
432400,5880897,2285741
432300,5881879,2286164
432200,5882793,2286590
432100,5883761,2287016
432000,5884674,2287397
431900,5885653,2287850
431800,5886549,2288237
431700,5887441,2288644
431600,5888394,2289052
431500,5889312,2289446
431400,5890254,2289867
431300,5891165,2290263
431200,5892108,2290677
431100,5893056,2291107
431000,5893981,2291512
430900,5894869,2291907
430800,5895841,2292326
430700,5896787,2292725
430600,5897723,2293148
430500,5898606,2293528
430400,5899547,2293965
430300,5900477,2294383
430200,5901393,2294789
430100,5902321,2295213
430000,5903280,2295633
429900,5904231,2296031
429800,5905159,2296441
429700,5906096,2296865
429600,5907035,2297274
429500,5907987,2297699
429400,5908975,2298127
429300,5909892,2298514
429200,5910848,2298922
429100,5911764,2299306
429000,5912729,2299755
428900,5913652,2300165
428800,5914604,2300571
428700,5915508,2300973
428600,5916424,2301376
428500,5917362,2301804
428400,5918295,2302210
428300,5919244,2302636
428200,5920216,2303062
428100,5921142,2303457
428000,5922063,2303866
427900,5923058,2304323
427800,5923981,2304723
427700,5924921,2305131
427600,5925838,2305521
427500,5926794,2305928
427400,5927673,2306308
427300,5928620,2306750
427200,5929598,2307190
427100,5930499,2307572
427000,5931412,2307996
426900,5932335,2308418
426800,5933269,2308830
426700,5934236,2309249
426600,5935170,2309662
426500,5936176,2310083
426400,5937160,2310488
426300,5938104,2310893
426200,5939074,2311305
426100,5940002,2311697
426000,5940920,2312104
425900,5941874,2312532
425800,5942803,2312940
425700,5943708,2313347
425600,5944594,2313762
425500,5945526,2314187
425400,5946453,2314597
425300,5947354,2314982
425200,5948324,2315402
425100,5949241,2315795
425000,5950173,2316228
424900,5951119,2316653
424800,5952066,2317078
424700,5953019,2317512
424600,5953926,2317901
424500,5954878,2318332
424400,5955847,2318736
424300,5956779,2319124
424200,5957744,2319547
424100,5958709,2319961
424000,5959601,2320356
423900,5960534,2320780
423800,5961468,2321203
423700,5962382,2321609
423600,5963329,2322024
423500,5964268,2322433
423400,5965204,2322856
423300,5966140,2323255
423200,5967056,2323667
423100,5967980,2324087
423000,5968901,2324495
422900,5969842,2324921
422800,5970766,2325333
422700,5971711,2325746
422600,5972637,2326165
422500,5973535,2326570
422400,5974472,2327000
422300,5975402,2327431
422200,5976298,2327843
422100,5977287,2328291
422000,5978238,2328703
421900,5979144,2329101
421800,5980074,2329510
421700,5981041,2329948
421600,5982001,2330371
421500,5982915,2330759
421400,5983831,2331151
421300,5984799,2331586
421200,5985768,2332028
421100,5986700,2332425
421000,5987650,2332834
420900,5988546,2333234
420800,5989479,2333661
420700,5990457,2334095
420600,5991392,2334511
420500,5992311,2334905
420400,5993243,2335316
420300,5994159,2335738
420200,5995029,2336149
420100,5995965,2336586
420000,5996905,2336994
419900,5997853,2337400
419800,5998765,2337788
419700,5999708,2338205
419600,6000622,2338616
419500,6001515,2339010
419400,6002429,2339414
419300,6003398,2339870
419200,6004363,2340295
419100,6005302,2340694
419000,6006261,2341091
418900,6007225,2341526
418800,6008190,2341946
418700,6009144,2342376
418600,6010054,2342781
418500,6011011,2343214
418400,6011950,2343623
418300,6012845,2344010
418200,6013738,2344415
418100,6014707,2344869
418000,6015633,2345271
417900,6016588,2345705
417800,6017499,2346129
417700,6018438,2346533
417600,6019358,2346931
417500,6020335,2347363
417400,6021272,2347772
417300,6022226,2348198
417200,6023130,2348587
417100,6024083,2349016
417000,6025011,2349427
416900,6025977,2349869
416800,6026916,2350282
416700,6027867,2350705
416600,6028820,2351121
416500,6029735,2351523
416400,6030661,2351942
416300,6031612,2352370
416200,6032529,2352776
416100,6033433,2353188
416000,6034329,2353604
415900,6035254,2354028
415800,6036095,2354422
415700,6036988,2354840
415600,6037993,2355300
415500,6038878,2355683
415400,6039795,2356100
415300,6040720,2356524
415200,6041638,2356935
415100,6042607,2357359
415000,6043563,2357772
414900,6044501,2358195
414800,6045462,2358620
414700,6046396,2359026
414600,6047307,2359426
414500,6048222,2359847
414400,6049224,2360316
414300,6050123,2360704
414200,6051046,2361123
414100,6052022,2361554
414000,6052947,2361960
413900,6053856,2362368
413800,6054832,2362808
413700,6055740,2363223
413600,6056646,2363624
413500,6057619,2364056
413400,6058570,2364470
413300,6059471,2364875
413200,6060397,2365303
413100,6061321,2365706
413000,6062217,2366106
412900,6063148,2366533
412800,6064063,2366954
412700,6064994,2367384
412600,6065929,2367798
412500,6066860,2368224
412400,6067822,2368634
412300,6068717,2369029
412200,6069670,2369465
412100,6070595,2369872
412000,6071551,2370302
411900,6072472,2370716
411800,6073372,2371106
411700,6074213,2371505
411600,6075126,2371959
411500,6076042,2372358
411400,6076976,2372770
411300,6077964,2373213
411200,6078917,2373625
411100,6079833,2374046
411000,6080724,2374438
410900,6081653,2374858
410800,6082558,2375274
410700,6083477,2375673
410600,6084433,2376080
410500,6085342,2376480
410400,6086277,2376909
410300,6087208,2377314
410200,6088107,2377724
410100,6089121,2378178
410000,6090008,2378549
409900,6090963,2378989
409800,6091871,2379396
409700,6092758,2379803
409600,6093685,2380240
409500,6094639,2380674
409400,6095544,2381066
409300,6096463,2381505
409200,6097401,2381925
409100,6098282,2382311
409000,6099193,2382726
408900,6100195,2383156
408800,6101113,2383547
408700,6102035,2383985
408600,6102999,2384396
408500,6103928,2384810
408400,6104879,2385225
408300,6105839,2385615
408200,6106748,2386012
408100,6107675,2386435
408000,6108593,2386844
407900,6109560,2387278
407800,6110421,2387659
407700,6111333,2388081
407600,6112256,2388495
407500,6113170,2388911
407400,6114068,2389315
407300,6115066,2389790
407200,6116004,2390201
407100,6116881,2390597
407000,6117795,2391013
406900,6118690,2391422
406800,6119621,2391867
406700,6120581,2392300
406600,6121515,2392706
406500,6122407,2393097
406400,6123305,2393507
406300,6124230,2393913
406200,6125163,2394326
406100,6126100,2394748
406000,6126988,2395148
405900,6127894,2395573
405800,6128775,2395983
405700,6129723,2396429
405600,6130594,2396828
405500,6131507,2397251
405400,6132487,2397687
405300,6133451,2398105
405200,6134314,2398475
405100,6135227,2398922
405000,6136104,2399312
404900,6137022,2399762
404800,6137943,2400169
404700,6138840,2400571
404600,6139763,2400990
404500,6140715,2401410
404400,6141682,2401825
404300,6142595,2402242
404200,6143528,2402650
404100,6144516,2403084
404000,6145423,2403474
403900,6146356,2403914
403800,6147305,2404318
403700,6148273,2404739
403600,6149213,2405159
403500,6150176,2405566
403400,6151096,2405960
403300,6152007,2406365
403200,6152913,2406773
403100,6153808,2407172
403000,6154712,2407587
402900,6155632,2408011
402800,6156504,2408426
402700,6157397,2408844
402600,6158345,2409278
402500,6159284,2409692
402400,6160230,2410107
402300,6161104,2410502
402200,6162035,2410920
402100,6162957,2411345
402000,6163864,2411759
401900,6164824,2412214
401800,6165783,2412636
401700,6166722,2413045
401600,6167723,2413489
401500,6168654,2413884
401400,6169620,2414309
401300,6170553,2414724
401200,6171491,2415151
401100,6172424,2415576
401000,6173372,2415992
400900,6174292,2416393
400800,6175180,2416785
400700,6176160,2417239
400600,6177087,2417656
400500,6178004,2418069
400400,6178878,2418462
400300,6179811,2418876
400200,6180709,2419280
400100,6181630,2419705
400000,6182556,2420134
399900,6183473,2420561
399800,6184365,2420984
399700,6185328,2421405
399600,6186234,2421803
399500,6187230,2422268
399400,6188135,2422659
399300,6189065,2423069
399200,6189949,2423467
399100,6190842,2423881
399000,6191704,2424271
398900,6192658,2424726
398800,6193596,2425138
398700,6194504,2425551
398600,6195391,2425948
398500,6196345,2426381
398400,6197194,2426775
398300,6198102,2427206
398200,6199015,2427632
398100,6199959,2428052
398000,6200900,2428479
397900,6201837,2428898
397800,6202777,2429319
397700,6203706,2429709
397600,6204619,2430111
397500,6205498,2430524
397400,6206347,2430915
397300,6207290,2431361
397200,6208237,2431800
397100,6209130,2432207
397000,6210032,2432630
396900,6210961,2433045
396800,6211917,2433489
396700,6212804,2433889
396600,6213695,2434310
396500,6214591,2434715
396400,6215492,2435131
396300,6216438,2435561
396200,6217347,2435986
396100,6218218,2436368
396000,6219158,2436817
395900,6220086,2437218
395800,6221028,2437640
395700,6221949,2438051
395600,6222846,2438471
395500,6223747,2438861
395400,6224639,2439285
395300,6225540,2439694
395200,6226448,2440109
395100,6227328,2440527
395000,6228253,2440958
394900,6229160,2441357
394800,6230066,2441775
394700,6230953,2442144
394600,6231829,2442559
394500,6232724,2442986
394400,6233639,2443380
394300,6234535,2443800
394200,6235473,2444228
394100,6236383,2444652
394000,6237354,2445095
393900,6238266,2445495
393800,6239176,2445921
393700,6240139,2446361
393600,6241047,2446790
393500,6241980,2447215
393400,6242899,2447635
393300,6243780,2448027
393200,6244676,2448427
393100,6245639,2448865
393000,6246544,2449275
392900,6247451,2449678
392800,6248360,2450085
392700,6249269,2450513
392600,6250258,2450952
392500,6251181,2451364
392400,6252134,2451785
392300,6253017,2452180
392200,6253958,2452609
392100,6254946,2453040
392000,6255845,2453426
391900,6256798,2453831
391800,6257698,2454242
391700,6258597,2454651
391600,6259489,2455063
391500,6260381,2455478
391400,6261286,2455885
391300,6262170,2456290
391200,6263089,2456707
391100,6264003,2457118
391000,6264976,2457550
390900,6265917,2457976
390800,6266825,2458379
390700,6267741,2458786
390600,6268625,2459179
390500,6269513,2459588
390400,6270433,2460002
390300,6271314,2460400
390200,6272195,2460808
390100,6273139,2461240
390000,6274022,2461624
389900,6274928,2462033
389800,6275862,2462447
389700,6276758,2462855
389600,6277704,2463292
389500,6278569,2463663
389400,6279508,2464105
389300,6280451,2464533
389200,6281404,2464956
389100,6282352,2465369
389000,6283272,2465781
388900,6284170,2466175
388800,6285092,2466596
388700,6285976,2467003
388600,6286909,2467447
388500,6287853,2467865
388400,6288778,2468267
388300,6289658,2468667
388200,6290544,2469064
388100,6291455,2469491
388000,6292330,2469900
387900,6293251,2470351
387800,6294140,2470752
387700,6295037,2471174
387600,6295988,2471590
387500,6296898,2471991
387400,6297783,2472406
387300,6298675,2472820
387200,6299611,2473253
387100,6300544,2473669
387000,6301474,2474087
386900,6302372,2474482
386800,6303310,2474919
386700,6304209,2475329
386600,6305179,2475751
386500,6306031,2476135
386400,6306919,2476544
386300,6307854,2476984
386200,6308715,2477369
386100,6309631,2477783
386000,6310620,2478230
385900,6311539,2478640
385800,6312411,2479051
385700,6313342,2479484
385600,6314295,2479901
385500,6315286,2480339
385400,6316223,2480728
385300,6317133,2481149
385200,6317989,2481567
385100,6318880,2481984
385000,6319741,2482376
384900,6320729,2482849
384800,6321677,2483243
384700,6322612,2483652
384600,6323513,2484061
384500,6324401,2484482
384400,6325357,2484924
384300,6326281,2485341
384200,6327210,2485760
384100,6328087,2486148
384000,6329015,2486585
383900,6329944,2487002
383800,6330849,2487415
383700,6331773,2487855
383600,6332700,2488260
383500,6333619,2488689
383400,6334554,2489115
383300,6335483,2489526
383200,6336471,2489973
383100,6337371,2490366
383000,6338295,2490799
382900,6339213,2491236
382800,6340121,2491636
382700,6341014,2492038
382600,6341953,2492476
382500,6342847,2492880
382400,6343803,2493306
382300,6344705,2493719
382200,6345599,2494140
382100,6346472,2494547
382000,6347399,2494986
